s, d, v, x, y,t
537.206,6.46256,49.3533,1300.51,1186.27,27.4607
536.324,6.43343,49.3618,1301.39,1186.2,27.5087
534.999,6.39309,49.4931,1302.71,1186.09,27.5608
534.116,6.36797,49.3933,1303.59,1186.02,27.6128
532.792,6.33381,49.3889,1304.91,1185.91,27.6608
531.909,6.31269,49.3996,1305.79,1185.83,27.7087
532.264,6.28446,49.423,1307.11,1185.71,27.7567
533.147,6.26723,49.433,1307.99,1185.63,27.8047
534.031,6.25207,49.4297,1308.87,1185.55,27.8527
535.357,6.22881,49.4433,1310.19,1185.42,27.9007
536.241,6.21558,49.4538,1311.07,1185.34,27.9529
537.566,6.19548,49.4415,1312.39,1185.21,28.0007
538.45,6.18322,49.4402,1313.27,1185.12,28.0527
539.774,6.16918,49.3546,1314.58,1184.99,28.1047
540.658,6.16103,49.3546,1315.46,1184.9,28.1527
541.984,6.15185,49.3659,1316.78,1184.76,28.2007
542.868,6.14564,49.3659,1317.66,1184.67,28.2528
544.194,6.13646,49.3659,1318.98,1184.53,28.3007
545.078,6.13025,49.3659,1319.86,1184.44,28.3527
546.404,6.12107,49.3659,1321.18,1184.3,28.4008
547.288,6.11486,49.3645,1322.06,1184.21,28.4528
548.614,6.10568,49.3659,1323.38,1184.07,28.5007
549.498,6.09959,49.3659,1324.26,1183.98,28.5487
550.824,6.09029,49.3659,1325.57,1183.84,28.6048
552.15,6.08111,49.4745,1326.89,1183.7,28.6568
553.034,6.0749,49.3659,1327.77,1183.61,28.7088
554.36,6.06572,49.4745,1329.09,1183.47,28.7607
555.244,6.05951,49.3645,1329.97,1183.38,28.8087
556.57,6.05033,49.4745,1331.29,1183.24,28.8607
557.453,6.04315,49.4619,1332.17,1183.15,28.9127
558.779,6.03093,49.4755,1333.49,1183.02,28.9607
570.733,5.91342,49.4633,1334.37,1182.93,29.0087
569.407,5.92742,49.4769,1335.68,1182.79,29.0607
568.524,5.93579,49.4523,1336.56,1182.7,29.1087
567.197,5.94667,49.4645,1337.88,1182.57,29.1608
566.314,5.95309,49.3328,1338.76,1182.49,29.2087
565.29,5.96092,49.4538,1340.08,1182.36,29.2608
566.174,5.96627,49.4538,1340.96,1182.27,29.3127
567.501,5.97424,49.4415,1342.28,1182.14,29.3608
568.385,5.97849,49.4297,1343.16,1182.06,29.4087
570.153,5.98506,49.4297,1344.92,1181.89,29.4887
571.479,5.99009,49.4446,1346.24,1181.76,29.5368
572.363,5.99338,49.4433,1347.12,1181.68,29.5887
573.689,5.9983,49.4297,1348.44,1181.55,29.6407
574.573,6.00159,49.4297,1349.32,1181.47,29.6887
575.899,6.00652,49.4297,1350.64,1181.34,29.7408
576.782,6.00785,49.4194,1351.52,1181.26,29.7887
578.108,6.00985,49.433,1352.84,1181.14,29.8367
578.992,6.01107,49.433,1353.72,1181.06,29.8887
580.318,6.01308,49.4194,1355.04,1180.93,29.9408
581.202,6.01441,49.4194,1355.92,1180.85,29.9928
582.527,6.01629,49.433,1357.24,1180.73,30.0408
583.411,6.01569,49.423,1358.12,1180.65,30.0928
584.736,6.01466,49.4094,1359.44,1180.53,30.1567
586.063,6.01353,49.423,1360.76,1180.41,30.2088
599.71,6.04373,49.4094,1362.96,1180.21,30.2969
598.826,6.03805,49.4082,1363.85,1180.13,30.3487
597.058,6.02671,49.4094,1365.61,1179.97,30.4247
595.731,6.01718,49.3984,1366.93,1179.85,30.4767
594.847,6.00946,49.522,1367.81,1179.77,30.5287
594.495,5.99786,49.5208,1369.13,1179.65,30.5767
595.38,5.99014,49.5208,1370.01,1179.58,30.6287
596.706,5.97866,49.522,1371.33,1179.46,30.6808
597.59,5.97094,49.522,1372.21,1179.38,30.7327
598.915,5.95944,49.3984,1373.53,1179.26,30.7807
599.799,5.95279,49.4082,1374.41,1179.18,30.8288
601.125,5.94229,49.423,1375.73,1179.07,30.8807
602.009,5.9377,49.433,1376.61,1178.99,30.9327
603.334,5.93021,49.4194,1377.93,1178.87,30.9808
604.218,5.92757,49.4297,1378.81,1178.78,31.0367
605.544,5.92603,49.4538,1380.13,1178.65,31.0847
606.428,5.9274,49.4523,1381.01,1178.57,31.1327
607.754,5.92899,49.4659,1382.33,1178.44,31.1807
608.638,5.93142,49.4659,1383.21,1178.35,31.2328
609.962,5.9381,49.3682,1384.53,1178.21,31.2807
610.847,5.94238,49.4769,1385.41,1178.12,31.3329
612.172,5.95307,49.4996,1386.73,1177.99,31.3848
613.056,5.96146,49.486,1387.61,1177.89,31.4328
614.382,5.97507,49.3774,1388.92,1177.75,31.4807
615.266,5.98442,49.4977,1389.8,1177.65,31.5327
616.591,6.00106,49.4977,1391.12,1177.51,31.5807
628.782,6.20195,49.4027,1392,1177.41,31.6367
627.457,6.17721,49.4147,1393.32,1177.27,31.6888
626.131,6.15356,49.4285,1394.63,1177.12,31.7408
625.248,6.13938,49.4134,1395.51,1177.02,31.7887
623.922,6.11864,49.4258,1396.83,1176.86,31.8407
623.423,6.1065,49.441,1397.71,1176.76,31.8928
624.749,6.0888,49.4401,1399.02,1176.61,31.9447
626.074,6.07315,49.4401,1400.34,1176.45,31.9968
626.958,6.06392,49.4667,1401.22,1176.34,32.0487
628.284,6.05227,49.4663,1402.53,1176.18,32.0967
629.168,6.04522,49.4798,1403.41,1176.07,32.1487
630.494,6.03552,49.4663,1404.73,1175.91,32.2007
631.377,6.02847,49.4798,1405.6,1175.8,32.2527
632.703,6.01876,49.4663,1406.92,1175.64,32.3007
633.587,6.01171,49.4663,1407.8,1175.53,32.3527
634.913,6.00199,49.4798,1409.11,1175.37,32.4008
635.797,5.99496,49.4663,1409.99,1175.26,32.4487
637.123,5.98524,49.4798,1411.31,1175.1,32.5007
638.006,5.9782,49.4663,1412.18,1174.99,32.5487
639.332,5.96848,49.4798,1413.5,1174.83,32.6007
640.216,5.96145,49.4663,1414.38,1174.72,32.6487
641.542,5.95172,49.4798,1415.69,1174.56,32.7007
642.426,5.94566,49.4798,1416.57,1174.45,32.7527
643.752,5.93799,49.495,1417.88,1174.28,32.8048
645.076,5.93254,49.3868,1419.2,1174.11,32.8607
645.96,5.9295,49.3868,1420.08,1174,32.9128
647.286,5.92486,49.3868,1421.39,1173.83,32.9607
648.17,5.92171,49.3851,1422.27,1173.72,33.0127
649.496,5.91719,49.3868,1423.58,1173.55,33.0607
660.499,5.8862,49.3868,1424.46,1173.44,33.1127
659.173,5.88886,49.3851,1425.77,1173.27,33.1608
658.289,5.89068,49.3868,1426.65,1173.16,33.2087
656.964,5.89336,49.3868,1427.97,1172.99,33.2607
656.079,5.89517,49.3868,1428.84,1172.88,33.3127
656.093,5.89785,49.3868,1430.16,1172.71,33.3647
657.419,5.90051,49.3868,1431.47,1172.55,33.4167
658.303,5.90233,49.3868,1432.35,1172.43,33.4647
659.629,5.90499,49.3868,1433.66,1172.27,33.5168
660.513,5.9067,49.3851,1434.54,1172.15,33.5687
661.838,5.90948,49.4004,1435.86,1171.99,33.6247
663.165,5.91203,49.4952,1437.17,1171.82,33.6767
664.048,5.91386,49.3851,1438.05,1171.71,33.7247
665.375,5.91652,49.4952,1439.37,1171.54,33.7767
666.258,5.91834,49.3868,1440.24,1171.43,33.8327
667.584,5.92101,49.3851,1441.56,1171.26,33.8847
668.468,5.92283,49.3868,1442.43,1171.15,33.9327
669.793,5.92549,49.3868,1443.75,1170.98,33.9847
670.678,5.92732,49.3868,1444.62,1170.87,34.0328
672.003,5.92999,49.3868,1445.94,1170.7,34.0927
673.33,5.93253,49.4952,1447.26,1170.53,34.1487
674.656,5.93519,49.507,1448.57,1170.36,34.2007
675.54,5.93702,49.4952,1449.45,1170.25,34.2527
676.865,5.93969,49.4934,1450.76,1170.08,34.3047
678.191,5.94247,49.3868,1452.08,1169.91,34.3607
679.075,5.94418,49.4952,1452.95,1169.8,34.4127
680.401,5.94987,49.5091,1454.27,1169.63,34.4647
681.285,5.95363,49.5091,1455.15,1169.52,34.5127
682.612,5.95932,49.5226,1456.46,1169.35,34.5648
683.496,5.96296,49.5074,1457.34,1169.23,34.6127
684.822,5.96865,49.5226,1458.65,1169.06,34.6607
685.705,5.97253,49.4008,1459.53,1168.95,34.7087
697.933,5.98637,49.5091,1460.85,1168.78,34.7608
697.049,5.9889,49.4008,1461.72,1168.66,34.8127
695.722,5.99247,49.5091,1463.04,1168.49,34.8647
694.396,5.99615,49.5226,1464.35,1168.32,34.9207
693.512,5.99846,49.5074,1465.23,1168.21,34.9767
692.788,6.00214,49.5226,1466.55,1168.04,35.0287
694.115,6.00584,49.4008,1467.86,1167.86,35.0808
694.999,6.00824,49.5226,1468.74,1167.75,35.1329
696.325,6.01194,49.5091,1470.05,1167.58,35.1807
697.208,6.01449,49.4008,1470.93,1167.46,35.2328
698.535,6.01804,49.5091,1472.24,1167.29,35.2847
699.419,6.01853,49.3868,1473.12,1167.18,35.3407
700.744,6.01919,49.3986,1474.43,1167.01,35.3927
702.071,6.01985,49.4952,1475.75,1166.85,35.4408
702.955,6.01827,49.495,1476.63,1166.74,35.4927
704.28,6.01591,49.3714,1477.94,1166.57,35.5408
705.165,6.0142,49.4933,1478.82,1166.46,35.5928
706.49,6.01196,49.3714,1480.14,1166.3,35.6407
707.375,6.01025,49.4933,1481.01,1166.19,35.6927
708.7,6.00801,49.3731,1482.33,1166.02,35.7448
710.026,6.00261,49.3579,1483.64,1165.86,35.7968
710.91,5.9991,49.3596,1484.52,1165.75,35.8447
712.236,5.99055,49.4531,1485.84,1165.59,35.8968
723.953,5.84768,49.4401,1486.72,1165.49,35.9487
722.627,5.86936,49.4401,1488.03,1165.33,36.0007
721.744,5.88186,49.4274,1488.91,1165.23,36.0527
720.418,5.9005,49.441,1490.23,1165.08,36.1007
719.534,5.91302,49.4274,1491.11,1164.97,36.1567
718.717,5.92972,49.4149,1492.42,1164.82,36.2048
720.042,5.94545,49.4149,1493.74,1164.67,36.2568
720.926,5.95382,49.4147,1494.62,1164.58,36.3047
721.809,5.96233,49.4011,1495.5,1164.48,36.3528
723.135,5.97298,49.3892,1496.81,1164.33,36.4008
724.019,5.97834,49.3892,1497.69,1164.24,36.4567
725.345,5.98608,49.3774,1499.01,1164.1,36.5087
726.67,5.99163,49.3774,1500.33,1163.96,36.5567
727.554,5.99407,49.3659,1501.21,1163.86,36.6087
728.88,5.99661,49.3645,1502.53,1163.73,36.6607
729.764,5.99702,49.4633,1503.41,1163.64,36.7087
731.09,5.99651,49.4619,1504.73,1163.5,36.7567
731.974,5.99495,49.4509,1505.61,1163.41,36.8087
733.299,5.99057,49.4402,1506.92,1163.29,36.8607
734.182,5.98609,49.3328,1507.8,1163.2,36.9088
735.508,5.97856,49.4433,1509.12,1163.07,36.9607
736.392,5.97192,49.4433,1510,1162.99,37.0088
737.718,5.96148,49.4194,1511.32,1162.87,37.0568
738.602,5.95278,49.433,1512.2,1162.79,37.1049
751.426,5.79494,49.4094,1513.52,1162.66,37.1567
750.543,5.80649,49.4094,1514.4,1162.59,37.2047
749.218,5.82437,49.423,1515.72,1162.47,37.2568
748.334,5.83593,49.4132,1516.6,1162.39,37.3087
747.009,5.85175,49.3984,1517.92,1162.27,37.3607
746.125,5.86128,49.3889,1518.8,1162.19,37.4087
746.407,5.87409,49.3889,1520.12,1162.08,37.4608
747.291,5.88156,49.3796,1521.01,1162,37.5167
748.617,5.89145,49.3944,1522.33,1161.89,37.5687
749.942,5.90123,49.3796,1523.65,1161.78,37.6207
750.827,5.90771,49.3933,1524.53,1161.71,37.6728
752.152,5.91749,49.3796,1525.85,1161.6,37.7248
753.036,5.92411,49.3808,1526.73,1161.52,37.7768
754.362,5.93388,49.3796,1528.05,1161.41,37.8287
755.687,5.94365,49.3933,1529.37,1161.3,37.8807
756.572,5.95014,49.3933,1530.25,1161.23,37.9328
757.897,5.96004,49.3796,1531.58,1161.12,37.9808
758.781,5.96652,49.3933,1532.46,1161.04,38.0327
760.107,5.97837,49.3901,1533.78,1160.93,38.0807
760.991,5.98681,49.3889,1534.66,1160.85,38.1287
762.315,5.99977,49.1849,1535.98,1160.74,38.1809
763.191,6.01194,48.6446,1536.85,1160.66,38.2328
764.495,6.05556,48.7629,1538.15,1160.52,38.2847
779.466,6.22533,49.0912,1539.45,1160.35,38.3408
778.591,6.27198,49.0635,1540.32,1160.22,38.3928
777.274,6.35954,49.181,1541.62,1160.01,38.4408
776.396,6.42807,49.258,1542.49,1159.87,38.4928
775.081,6.54084,49.2269,1543.79,1159.63,38.5409
774.201,6.62431,49.3966,1544.66,1159.47,38.5928
772.884,6.75701,49.4719,1545.96,1159.22,38.6449
773.799,6.89773,49.3965,1547.26,1158.96,38.6968
774.679,6.9941,49.5252,1548.12,1158.78,38.7487
776,7.14254,49.5691,1549.43,1158.52,38.7967
776.881,7.24085,49.5604,1550.3,1158.34,38.8448
778.202,7.38844,49.5632,1551.6,1158.07,38.8967
779.085,7.48657,49.6674,1552.47,1157.89,38.9447
779.966,7.58381,49.6674,1553.34,1157.71,38.9927
781.29,7.72907,49.6323,1554.64,1157.45,39.0448
782.613,7.8703,49.6241,1555.95,1157.19,39.0968
783.497,7.96133,49.6889,1556.82,1157.02,39.1487
784.821,8.09339,49.645,1558.12,1156.77,39.1967
785.703,8.17863,49.5039,1558.99,1156.6,39.2448
787.025,8.30178,49.4749,1560.3,1156.36,39.2967
787.907,8.38001,49.5651,1561.17,1156.2,39.3448
808.107,8.17829,49.4009,1562.04,1156.05,39.3929
806.79,8.32254,49.3583,1563.35,1155.82,39.4407
805.912,8.41395,49.4479,1564.22,1155.67,39.4889
804.595,8.54608,49.4123,1565.52,1155.46,39.5448
803.279,8.67128,49.2371,1566.83,1155.25,39.5968
802.4,8.75055,49.3418,1567.7,1155.12,39.6448
801.523,8.82697,49.199,1568.57,1154.99,39.6928
800.205,8.93705,49.2754,1569.88,1154.8,39.7408
799.327,9.00645,49.2599,1570.75,1154.67,39.7928
798.648,9.1024,49.213,1572.06,1154.49,39.8407
799.527,9.16376,49.3085,1572.94,1154.38,39.8887
800.846,9.25063,49.2785,1574.25,1154.21,39.9409
801.726,9.30584,49.3714,1575.12,1154.1,39.9887
803.047,9.38369,49.3317,1576.44,1153.94,40.0369
803.927,9.4308,49.3173,1577.31,1153.84,40.0847
804.808,9.47608,49.3064,1578.19,1153.74,40.1328
806.131,9.53565,49.3774,1579.51,1153.59,40.1849
807.012,9.57478,49.3774,1580.38,1153.5,40.2367
808.335,9.62935,49.3532,1581.7,1153.36,40.2847
809.217,9.66244,49.3558,1582.58,1153.28,40.3327
810.542,9.70799,49.321,1583.9,1153.15,40.3807
811.425,9.73597,49.4194,1584.78,1153.06,40.4287
812.749,9.77543,49.4094,1586.1,1152.94,40.4767
813.632,9.79938,49.3984,1586.97,1152.86,40.5248
833.047,10.0716,49.5125,1588.3,1152.75,40.5768
832.163,10.0713,49.4132,1589.18,1152.67,40.6287
830.836,10.0665,49.5021,1590.5,1152.56,40.6807
829.952,10.0611,49.3842,1591.38,1152.48,40.7288
828.626,10.0534,49.4931,1592.7,1152.37,40.7807
827.742,10.0471,49.3842,1593.58,1152.3,40.8327
826.415,10.0343,49.4832,1594.9,1152.2,40.8808
825.53,10.0259,49.4843,1595.79,1152.13,40.9288
824.506,10.009,49.4843,1597.55,1151.99,41.0088
825.83,9.99652,49.2529,1598.87,1151.88,41.0609
826.708,9.98851,49.0341,1599.75,1151.81,41.1128
828.018,9.97735,48.7075,1601.05,1151.71,41.1609
828.889,9.97212,48.595,1601.92,1151.63,41.2127
830.194,9.96533,48.713,1603.22,1151.53,41.2608
831.068,9.96178,48.9307,1604.09,1151.45,41.3128
832.387,9.95978,49.3032,1605.4,1151.34,41.3608
833.269,9.96072,49.4094,1606.28,1151.26,41.4128
834.594,9.96111,49.4218,1607.6,1151.14,41.4688
835.92,9.96468,49.4194,1608.92,1151.02,41.5249
837.246,9.97213,49.4446,1610.24,1150.89,41.5848
838.13,9.97872,49.4538,1611.12,1150.81,41.6329
839.455,9.99222,49.3422,1612.44,1150.68,41.6888
840.779,10.0089,49.246,1613.76,1150.54,41.7408
861.825,10.3881,49.2558,1614.63,1150.45,41.7928
860.514,10.3625,48.7006,1615.94,1150.31,41.8407
859.642,10.3467,48.7142,1616.81,1150.22,41.8928
858.343,10.3245,48.2779,1618.1,1150.08,41.9488
857.047,10.3058,48.2764,1619.38,1149.94,42.0048
855.757,10.2898,48.0593,1620.67,1149.79,42.0608
854.9,10.2789,47.9372,1621.52,1149.7,42.1128
853.622,10.2635,47.6116,1622.79,1149.55,42.1648
852.352,10.249,47.179,1624.05,1149.41,42.2168
852.345,10.2396,47.1775,1624.89,1149.31,42.2647
853.186,10.2308,47.057,1625.72,1149.22,42.3128
854.44,10.2173,46.7163,1626.97,1149.07,42.3648
855.686,10.2038,46.2698,1628.21,1148.93,42.4168
856.514,10.1935,46.2698,1629.03,1148.84,42.4687
857.75,10.1793,46.0528,1630.26,1148.7,42.5208
858.57,10.17,45.9183,1631.07,1148.61,42.5687
859.795,10.154,45.6876,1632.29,1148.47,42.6287
861.014,10.135,45.46,1633.5,1148.34,42.6808
861.829,10.1212,45.555,1634.31,1148.25,42.7367
863.057,10.0969,45.7727,1635.54,1148.12,42.7887
864.292,10.0707,46.1009,1636.76,1147.99,42.8408
865.12,10.0513,46.3182,1637.59,1147.91,42.8968
866.367,10.0206,46.416,1638.83,1147.78,42.9448
886.127,9.43376,46.7556,1639.66,1147.7,42.9927
884.878,9.47127,46.5172,1640.9,1147.58,43.0449
884.049,9.49515,46.2861,1641.73,1147.5,43.0968
882.812,9.52735,46.0472,1642.96,1147.39,43.1447
881.99,9.54779,45.8173,1643.78,1147.32,43.1968
880.762,9.57558,45.5887,1645.01,1147.21,43.2488
879.542,9.59994,45.4464,1646.22,1147.1,43.3047
878.735,9.61422,45.1108,1647.03,1147.04,43.3528
877.527,9.63631,45.0019,1648.23,1146.93,43.4008
876.724,9.65202,44.7945,1649.03,1146.87,43.4488
877.221,9.67192,44.4351,1650.22,1146.77,43.5009
878.016,9.68609,44.3216,1651.01,1146.7,43.5529
879.199,9.70481,43.986,1652.19,1146.61,43.6049
880.377,9.72088,43.8684,1653.37,1146.51,43.6568
881.159,9.72993,43.6421,1654.15,1146.45,43.7129
882.325,9.74373,43.4107,1655.31,1146.36,43.7649
883.099,9.75323,43.1929,1656.08,1146.3,43.8129
884.256,9.76574,42.9667,1657.23,1146.22,43.8607
885.022,9.77369,42.7489,1658,1146.16,43.9088
886.166,9.78589,42.5164,1659.14,1146.07,43.9607
886.924,9.79449,42.2997,1659.89,1146.01,44.0088
888.057,9.80747,42.0672,1661.02,1145.93,44.0609
888.807,9.81648,41.8358,1661.77,1145.87,44.1128
889.927,9.83036,41.6327,1662.89,1145.78,44.1608
890.669,9.83988,41.4002,1663.63,1145.72,44.2129
891.778,9.85455,41.1835,1664.73,1145.64,44.2688
892.88,9.86961,40.9521,1665.83,1145.55,44.3248
893.614,9.87966,41.1699,1666.57,1145.49,44.3768
914.493,10.1048,41.41,1667.67,1145.4,44.4288
913.379,10.1016,41.5278,1668.78,1145.31,44.4848
912.632,10.0992,41.868,1669.52,1145.25,44.5327
911.515,10.0956,41.5278,1670.63,1145.15,44.5807
910.773,10.0935,41.419,1671.37,1145.09,44.6289
909.665,10.089,41.1923,1672.48,1145,44.6808
908.931,10.0855,40.9598,1673.21,1144.94,44.7288
907.835,10.0809,40.7432,1674.3,1144.85,44.7848
906.747,10.077,40.4031,1675.39,1144.76,44.8408
906.025,10.0746,40.2931,1676.11,1144.7,44.8929
904.95,10.0719,39.9541,1677.18,1144.61,44.9448
905.544,10.0694,39.8453,1678.24,1144.52,44.9969
906.251,10.0682,39.504,1678.95,1144.46,45.0487
907.31,10.0639,39.3996,1680,1144.37,45.1047
908.01,10.0614,39.1683,1680.7,1144.32,45.1568
909.056,10.0581,38.9518,1681.74,1144.23,45.2089
910.093,10.0556,38.6116,1682.78,1144.14,45.2568
910.782,10.0541,38.5028,1683.46,1144.08,45.3088
911.81,10.0524,38.2851,1684.49,1144,45.3608
912.829,10.0503,37.9347,1685.5,1143.91,45.4169
913.506,10.048,37.827,1686.18,1143.86,45.4808
914.516,10.0447,37.6082,1687.18,1143.77,45.5328
915.518,10.0413,37.259,1688.18,1143.69,45.5808
916.182,10.0379,37.1365,1688.85,1143.63,45.6368
917.172,10.0334,36.9188,1689.83,1143.55,45.6888
918.154,10.0295,36.4834,1690.81,1143.47,45.7407
918.807,10.0273,36.4834,1691.46,1143.42,45.7929
919.779,10.0233,36.2432,1692.43,1143.34,45.8407
920.423,10.0197,36.0254,1693.07,1143.29,45.8928
921.383,10.0148,35.8077,1694.03,1143.21,45.9408
922.019,10.0119,35.5763,1694.66,1143.16,45.9928
941.633,9.90929,35.8077,1695.62,1143.08,46.0449
940.667,9.91498,36.0344,1696.58,1143,46.0967
939.692,9.92213,36.4698,1697.55,1142.92,46.1728
938.716,9.92901,36.2521,1698.53,1142.84,46.2207
938.068,9.93392,36.2532,1699.17,1142.78,46.2728
937.104,9.94171,35.8031,1700.13,1142.7,46.3207
936.463,9.94613,35.7941,1700.77,1142.65,46.3728
935.509,9.95176,35.5628,1701.72,1142.57,46.4287
934.563,9.95799,35.1273,1702.66,1142.49,46.4807
933.935,9.96137,35.1185,1703.29,1142.44,46.5287
932.999,9.96544,34.9007,1704.22,1142.37,46.5807
932.379,9.96834,34.6694,1704.84,1142.32,46.6288
933.051,9.97222,34.4419,1705.76,1142.24,46.6767
933.663,9.9739,34.2115,1706.37,1142.19,46.7247
934.273,9.9756,33.9938,1706.98,1142.15,46.7727
935.175,9.97414,33.519,1707.88,1142.08,46.8207
935.775,9.96351,33.7222,1708.48,1142.05,46.8727
936.682,9.93566,33.9136,1709.38,1142,46.9207
937.29,9.91047,34.1377,1709.99,1141.98,46.9687
938.209,9.86465,34.4558,1710.91,1141.96,47.0168
938.825,9.82684,34.682,1711.53,1141.95,47.0687
939.754,9.76217,34.8977,1712.46,1141.94,47.1167
940.376,9.71386,34.8977,1713.09,1141.94,47.1647
941.003,9.66212,35.2259,1713.71,1141.95,47.2167
941.946,9.57627,35.3525,1714.66,1141.96,47.2688
942.898,9.48475,35.6845,1715.62,1141.98,47.3208
943.537,9.42009,35.9192,1716.26,1142,47.3728
944.502,9.3196,36.2496,1717.23,1142.03,47.4208
945.149,9.25135,36.4844,1717.88,1142.04,47.4688
946.124,9.14303,36.6013,1718.86,1142.08,47.5207
946.78,9.068,36.9471,1719.52,1142.1,47.5728
947.767,8.95287,37.1556,1720.51,1142.14,47.6207
948.431,8.87321,37.3928,1721.18,1142.17,47.6687
949.431,8.75404,37.6247,1722.19,1142.21,47.7169
950.104,8.67274,37.952,1722.86,1142.24,47.7647
950.78,8.59112,38.1839,1723.55,1142.28,47.8127
951.799,8.46553,38.3935,1724.57,1142.32,47.8607
952.484,8.38136,38.6389,1725.26,1142.36,47.9087
965.425,8.14316,38.8572,1726.3,1142.4,47.9567
964.732,8.07133,38.9533,1726.99,1142.43,48.0047
963.687,7.96652,39.1797,1728.04,1142.48,48.0567
962.986,7.8963,39.4116,1728.74,1142.51,48.1087
961.93,7.79378,39.6253,1729.81,1142.55,48.1607
961.221,7.72616,39.8389,1730.52,1142.58,48.2127
960.152,7.62692,39.9481,1731.59,1142.62,48.2607
959.436,7.56084,40.1763,1732.31,1142.64,48.3087
960.429,7.46091,40.3951,1733.39,1142.68,48.3607
961.516,7.36467,40.7323,1734.48,1142.71,48.4207
962.245,7.30192,40.8383,1735.21,1142.73,48.4727
963.343,7.21102,41.0672,1736.32,1142.76,48.5247
964.45,7.12259,41.5015,1737.43,1142.79,48.5767
965.191,7.06611,41.4993,1738.17,1142.8,48.6247
965.936,7.01049,41.8387,1738.92,1142.82,48.6728
967.059,6.93004,41.9463,1740.04,1142.83,48.7247
967.811,6.87805,42.1769,1740.8,1142.84,48.7807
968.948,6.80295,42.6265,1741.93,1142.85,48.8327
970.091,6.73348,42.8302,1743.08,1142.85,48.8807
970.858,6.68958,43.0621,1743.85,1142.85,48.9287
972.013,6.62844,43.2811,1745.01,1142.85,48.9808
972.788,6.59006,43.5139,1745.78,1142.84,49.0328
973.957,6.53512,43.7333,1746.95,1142.83,49.0807
974.736,6.50054,43.5026,1747.73,1142.82,49.1287
975.901,6.45193,43.2857,1748.9,1142.8,49.1767
976.673,6.42181,43.0558,1749.67,1142.79,49.2247
977.443,6.39371,43.1807,1750.44,1142.77,49.2767
978.594,6.35388,43.0603,1751.59,1142.75,49.3247
979.365,6.32967,43.1995,1752.36,1142.73,49.3727
980.527,6.2953,43.4212,1753.52,1142.69,49.4247
981.696,6.26334,43.7516,1754.69,1142.66,49.4768
982.479,6.24454,43.8642,1755.48,1142.63,49.5289
983.659,6.21804,44.1004,1756.66,1142.59,49.5807
984.451,6.20183,44.3227,1757.45,1142.56,49.6287
996.083,6.22209,44.6681,1758.64,1142.52,49.6808
995.283,6.20394,44.6589,1759.44,1142.48,49.7327
994.077,6.17835,45.1274,1760.64,1142.43,49.7808
993.269,6.16382,45.2422,1761.45,1142.39,49.8327
992.052,6.14349,45.3565,1762.67,1142.33,49.8807
991.236,6.13136,45.7029,1763.48,1142.29,49.9328
991.77,6.11525,45.7984,1764.71,1142.23,49.9807
992.594,6.10455,46.145,1765.53,1142.18,50.0287
993.836,6.0907,46.254,1766.77,1142.12,50.0807
994.668,6.08154,46.6008,1767.6,1142.07,50.1327
995.922,6.06983,46.7098,1768.86,1142,50.1807
996.762,6.06211,47.0431,1769.69,1141.96,50.2327
998.03,6.05155,47.3975,1770.96,1141.88,50.2808
998.879,6.04538,47.3847,1771.81,1141.84,50.3327
1000.16,6.03599,47.8408,1773.09,1141.76,50.3809
1001.01,6.03125,47.8473,1773.94,1141.71,50.4328
1002.3,6.02524,48.0653,1775.23,1141.63,50.4808
1003.17,6.02094,48.406,1776.09,1141.58,50.5287
1004.47,6.01415,48.5151,1777.39,1141.5,50.5807
1005.35,6.00934,48.8421,1778.26,1141.45,50.6287
1006.66,6.00176,48.9648,1779.58,1141.37,50.6807
1007.54,5.99643,49.2919,1780.45,1141.32,50.7327
1008.87,5.98807,49.4009,1781.78,1141.24,50.7807
1009.75,5.98247,49.5236,1782.66,1141.19,50.8327
